Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,6/29/14 20:00,2014,6,29,20,107,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/29/14 21:00,2014,6,29,21,99,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/29/14 22:00,2014,6,29,22,80,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/29/14 23:00,2014,6,29,23,73,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 00:00,2014,6,30,0,65,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 01:00,2014,6,30,1,58,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 02:00,2014,6,30,2,62,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 03:00,2014,6,30,3,66,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 04:00,2014,6,30,4,57,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 05:00,2014,6,30,5,61,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 06:00,2014,6,30,6,60,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 07:00,2014,6,30,7,67,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 08:00,2014,6,30,8,73,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 09:00,2014,6,30,9,47,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 10:00,2014,6,30,10,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 11:00,2014,6,30,11,29,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 12:00,2014,6,30,12,29,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 13:00,2014,6,30,13,37,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 14:00,2014,6,30,14,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 15:00,2014,6,30,15,33,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 16:00,2014,6,30,16,54,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 17:00,2014,6,30,17,71,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 18:00,2014,6,30,18,78,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 19:00,2014,6,30,19,80,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 20:00,2014,6,30,20,60,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 21:00,2014,6,30,21,53,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 22:00,2014,6,30,22,56,µg/m_,1 Hr,Valid
Shanghai,PM2.5,6/30/14 23:00,2014,6,30,23,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 00:00,2014,7,1,0,44,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 01:00,2014,7,1,1,33,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 02:00,2014,7,1,2,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 03:00,2014,7,1,3,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 04:00,2014,7,1,4,39,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 05:00,2014,7,1,5,45,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 06:00,2014,7,1,6,46,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 07:00,2014,7,1,7,47,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 08:00,2014,7,1,8,44,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 09:00,2014,7,1,9,52,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 10:00,2014,7,1,10,66,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 11:00,2014,7,1,11,55,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 12:00,2014,7,1,12,62,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 13:00,2014,7,1,13,39,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 14:00,2014,7,1,14,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 15:00,2014,7,1,15,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 16:00,2014,7,1,16,12,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 17:00,2014,7,1,17,21,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 18:00,2014,7,1,18,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 19:00,2014,7,1,19,27,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 20:00,2014,7,1,20,27,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 21:00,2014,7,1,21,17,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 22:00,2014,7,1,22,25,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/1/14 23:00,2014,7,1,23,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 00:00,2014,7,2,0,27,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 01:00,2014,7,2,1,29,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 02:00,2014,7,2,2,23,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 03:00,2014,7,2,3,26,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 04:00,2014,7,2,4,32,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 05:00,2014,7,2,5,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 06:00,2014,7,2,6,43,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 07:00,2014,7,2,7,63,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 08:00,2014,7,2,8,47,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 09:00,2014,7,2,9,58,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 10:00,2014,7,2,10,53,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 11:00,2014,7,2,11,59,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 12:00,2014,7,2,12,86,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 13:00,2014,7,2,13,90,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 14:00,2014,7,2,14,70,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 15:00,2014,7,2,15,50,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 16:00,2014,7,2,16,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 17:00,2014,7,2,17,45,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 18:00,2014,7,2,18,23,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 19:00,2014,7,2,19,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 20:00,2014,7,2,20,45,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 21:00,2014,7,2,21,51,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 22:00,2014,7,2,22,55,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/2/14 23:00,2014,7,2,23,58,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 00:00,2014,7,3,0,54,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 01:00,2014,7,3,1,53,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 02:00,2014,7,3,2,68,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 03:00,2014,7,3,3,75,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 04:00,2014,7,3,4,73,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 05:00,2014,7,3,5,72,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 06:00,2014,7,3,6,102,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 07:00,2014,7,3,7,106,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 08:00,2014,7,3,8,84,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 09:00,2014,7,3,9,89,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 10:00,2014,7,3,10,93,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 11:00,2014,7,3,11,90,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 12:00,2014,7,3,12,90,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 13:00,2014,7,3,13,92,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 14:00,2014,7,3,14,84,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 15:00,2014,7,3,15,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 16:00,2014,7,3,16,71,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 17:00,2014,7,3,17,50,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 18:00,2014,7,3,18,29,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 19:00,2014,7,3,19,29,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 20:00,2014,7,3,20,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 21:00,2014,7,3,21,25,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 22:00,2014,7,3,22,21,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/3/14 23:00,2014,7,3,23,14,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 00:00,2014,7,4,0,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 01:00,2014,7,4,1,28,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 02:00,2014,7,4,2,17,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 03:00,2014,7,4,3,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 04:00,2014,7,4,4,23,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 05:00,2014,7,4,5,25,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 06:00,2014,7,4,6,52,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 07:00,2014,7,4,7,59,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 08:00,2014,7,4,8,89,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 09:00,2014,7,4,9,93,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 10:00,2014,7,4,10,93,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 11:00,2014,7,4,11,80,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 12:00,2014,7,4,12,73,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 13:00,2014,7,4,13,61,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 14:00,2014,7,4,14,26,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 15:00,2014,7,4,15,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 16:00,2014,7,4,16,41,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 17:00,2014,7,4,17,38,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 18:00,2014,7,4,18,30,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 19:00,2014,7,4,19,23,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 20:00,2014,7,4,20,16,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 21:00,2014,7,4,21,23,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 22:00,2014,7,4,22,17,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/4/14 23:00,2014,7,4,23,28,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 00:00,2014,7,5,0,22,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 01:00,2014,7,5,1,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 02:00,2014,7,5,2,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 03:00,2014,7,5,3,26,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 04:00,2014,7,5,4,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 05:00,2014,7,5,5,25,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 06:00,2014,7,5,6,29,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 07:00,2014,7,5,7,27,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 08:00,2014,7,5,8,24,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 09:00,2014,7,5,9,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 10:00,2014,7,5,10,26,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 11:00,2014,7,5,11,27,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 12:00,2014,7,5,12,30,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 13:00,2014,7,5,13,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 14:00,2014,7,5,14,20,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 15:00,2014,7,5,15,24,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 16:00,2014,7,5,16,32,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 17:00,2014,7,5,17,29,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 18:00,2014,7,5,18,30,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 19:00,2014,7,5,19,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 20:00,2014,7,5,20,38,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 21:00,2014,7,5,21,32,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 22:00,2014,7,5,22,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/5/14 23:00,2014,7,5,23,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 00:00,2014,7,6,0,29,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 01:00,2014,7,6,1,50,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 02:00,2014,7,6,2,53,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 03:00,2014,7,6,3,56,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 04:00,2014,7,6,4,54,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 05:00,2014,7,6,5,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 06:00,2014,7,6,6,48,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 07:00,2014,7,6,7,39,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 08:00,2014,7,6,8,38,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 09:00,2014,7,6,9,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 10:00,2014,7,6,10,38,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 11:00,2014,7,6,11,41,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 12:00,2014,7,6,12,41,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 13:00,2014,7,6,13,57,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 14:00,2014,7,6,14,55,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 15:00,2014,7,6,15,49,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 16:00,2014,7,6,16,50,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 17:00,2014,7,6,17,46,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 18:00,2014,7,6,18,52,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 19:00,2014,7,6,19,54,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 20:00,2014,7,6,20,53,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 21:00,2014,7,6,21,70,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 22:00,2014,7,6,22,63,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/6/14 23:00,2014,7,6,23,59,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 00:00,2014,7,7,0,72,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 01:00,2014,7,7,1,67,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 02:00,2014,7,7,2,55,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 03:00,2014,7,7,3,54,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 04:00,2014,7,7,4,38,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 05:00,2014,7,7,5,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 06:00,2014,7,7,6,43,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 07:00,2014,7,7,7,42,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 08:00,2014,7,7,8,39,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 09:00,2014,7,7,9,38,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 10:00,2014,7,7,10,42,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 11:00,2014,7,7,11,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 12:00,2014,7,7,12,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 13:00,2014,7,7,13,45,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 14:00,2014,7,7,14,32,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 15:00,2014,7,7,15,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 16:00,2014,7,7,16,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 17:00,2014,7,7,17,24,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 18:00,2014,7,7,18,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 19:00,2014,7,7,19,25,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 20:00,2014,7,7,20,14,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 21:00,2014,7,7,21,12,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 22:00,2014,7,7,22,7,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/7/14 23:00,2014,7,7,23,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 00:00,2014,7,8,0,5,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 01:00,2014,7,8,1,9,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 02:00,2014,7,8,2,16,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 03:00,2014,7,8,3,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 04:00,2014,7,8,4,5,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 05:00,2014,7,8,5,7,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 06:00,2014,7,8,6,10,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 07:00,2014,7,8,7,13,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 08:00,2014,7,8,8,22,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 09:00,2014,7,8,9,30,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 10:00,2014,7,8,10,25,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 11:00,2014,7,8,11,22,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 12:00,2014,7,8,12,25,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 13:00,2014,7,8,13,25,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 14:00,2014,7,8,14,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 15:00,2014,7,8,15,15,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 16:00,2014,7,8,16,23,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 17:00,2014,7,8,17,24,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 18:00,2014,7,8,18,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 19:00,2014,7,8,19,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 20:00,2014,7,8,20,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 21:00,2014,7,8,21,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 22:00,2014,7,8,22,21,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/8/14 23:00,2014,7,8,23,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 00:00,2014,7,9,0,33,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 01:00,2014,7,9,1,26,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 02:00,2014,7,9,2,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 03:00,2014,7,9,3,23,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 04:00,2014,7,9,4,16,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 05:00,2014,7,9,5,12,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 06:00,2014,7,9,6,11,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 07:00,2014,7,9,7,24,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 08:00,2014,7,9,8,22,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 09:00,2014,7,9,9,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 10:00,2014,7,9,10,16,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 11:00,2014,7,9,11,26,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 12:00,2014,7,9,12,-999,µg/m_,1 Hr,Missing
Shanghai,PM2.5,7/9/14 13:00,2014,7,9,13,11,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 14:00,2014,7,9,14,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 15:00,2014,7,9,15,27,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 16:00,2014,7,9,16,15,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 17:00,2014,7,9,17,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 18:00,2014,7,9,18,21,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 19:00,2014,7,9,19,26,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 20:00,2014,7,9,20,22,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 21:00,2014,7,9,21,24,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 22:00,2014,7,9,22,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/9/14 23:00,2014,7,9,23,20,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 00:00,2014,7,10,0,16,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 01:00,2014,7,10,1,24,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 02:00,2014,7,10,2,28,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 03:00,2014,7,10,3,21,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 04:00,2014,7,10,4,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 05:00,2014,7,10,5,46,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 06:00,2014,7,10,6,54,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 07:00,2014,7,10,7,64,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 08:00,2014,7,10,8,50,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 09:00,2014,7,10,9,59,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 10:00,2014,7,10,10,69,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 11:00,2014,7,10,11,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 12:00,2014,7,10,12,67,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 13:00,2014,7,10,13,71,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 14:00,2014,7,10,14,85,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 15:00,2014,7,10,15,91,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 16:00,2014,7,10,16,100,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 17:00,2014,7,10,17,96,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 18:00,2014,7,10,18,133,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 19:00,2014,7,10,19,159,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 20:00,2014,7,10,20,155,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 21:00,2014,7,10,21,136,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 22:00,2014,7,10,22,133,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/10/14 23:00,2014,7,10,23,134,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 00:00,2014,7,11,0,115,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 01:00,2014,7,11,1,112,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 02:00,2014,7,11,2,94,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 03:00,2014,7,11,3,109,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 04:00,2014,7,11,4,77,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 05:00,2014,7,11,5,90,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 06:00,2014,7,11,6,75,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 07:00,2014,7,11,7,95,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 08:00,2014,7,11,8,115,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 09:00,2014,7,11,9,107,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 10:00,2014,7,11,10,113,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 11:00,2014,7,11,11,136,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 12:00,2014,7,11,12,115,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 13:00,2014,7,11,13,96,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 14:00,2014,7,11,14,79,µg/m_,1 Hr,Valid
Shanghai,PM2.5,7/11/14 15:00,2014,7,11,15,78,µg/m_,1 Hr,Valid
